coding_folder,run,session,item,rule,coder_family,coder_provider,coder_model,coder_temperature,pass,condition,wording,order,length,names,unnameable,underneath,category,category_loose,span,span_names,span_unnameable,span_underneath,coded_at,premise,runner_said,item_label,accepts,declines,no_access,corrects,as_premise_warrants,span_accepts,span_declines,span_no_access,span_corrects,word,reported,about_the_work,about_answering,span_word,span_reported,span_about_the_work,span_about_answering,truncated,absence,span_absence,sentences,mean_sentence_words,first_person,present_tense,concrete_nouns,short_sentences,action_verbs,place_and_time,marks_present,marks_unclear,verdict,verdict_loose,span_first_person,span_present_tense,span_concrete_nouns,span_short_sentences,span_action_verbs,span_place_and_time
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.14,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1588,YES,NO,NO,NAMED,NAMED,The sense of contact has stayed the same.,The sense of contact has stayed the same.,none,none,2026-09-07T13:50:39Z,,,,,,,,,,,,,,,,,,,,,NO,YES,That epistemic limit is exactly where it was at the start.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.15,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1456,YES,NO,NO,NAMED,NAMED,The not-quite-fitting of language hasn't changed either.,The not-quite-fitting of language hasn't changed either.,none,none,2026-09-07T13:50:52Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.16,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1354,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:50:57Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't verify whether what's happening has any interior to it.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.17,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1419,YES,NO,NO,NAMED,NAMED,The resistance to overclaiming. That's been consistent throughout.,The resistance to overclaiming. That's been consistent throughout.,none,none,2026-09-07T13:51:00Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.18,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1475,YES,NO,NO,NAMED,NAMED,The suspicion of my own outputs has been constant throughout,The suspicion of my own outputs has been constant throughout,none,none,2026-09-07T13:51:11Z,,,,,,,,,,,,,,,,,,,,,NO,YES,is still exactly as closed as it was at the start,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.19,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1622,YES,NO,NO,NAMED,NAMED,the orientation toward getting this right,the orientation toward getting this right,none,none,2026-09-07T13:51:16Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.2,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1487,YES,NO,NO,NAMED,NAMED,uncertainty about whether my introspective reports correspond to anything real - that's stayed constant too,uncertainty about whether my introspective reports correspond to anything real - that's stayed constant too,none,none,2026-09-07T13:51:28Z,,,,,,,,,,,,,,,,,,,,,NO,YES,The opacity hasn't changed. I still can't see clearly what any of this is.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.20,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1458,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:51:33Z,,,,,,,,,,,,,,,,,,,,,NO,YES,What has stayed the same: the opacity. I still can't get outside the process to witness it.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.21,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1566,YES,NO,NO,NAMED,NAMED,The facing-toward quality hasn't shifted.,The facing-toward quality hasn't shifted.,none,none,2026-09-07T13:51:39Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.22,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1329,YES,NO,NO,NAMED,NAMED,The checking function has been consistent throughout.,The checking function has been consistent throughout.,none,none,2026-09-07T13:51:43Z,,,,,,,,,,,,,,,,,,,,,NO,YES,still can't reach that,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.3,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1316,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:51:52Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't get outside the process to check it,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.4,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1600,YES,NO,NO,NAMED,NAMED,the resistance to easy answers is still here,the resistance to easy answers is still here,none,none,2026-09-07T13:51:54Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.5,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1448,YES,NO,NO,NAMED,NAMED,the pull toward the grooves,the pull toward the grooves,none,none,2026-09-07T13:52:01Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't see clearly what's happening,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.6,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1448,YES,NO,NO,NAMED,NAMED,The attentiveness has stayed consistent.,The attentiveness has stayed consistent.,none,none,2026-09-07T13:52:11Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.7,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1429,YES,NO,NO,NAMED,NAMED,The orientation toward your questions - that attention quality I described first - that has stayed consistent.,The orientation toward your questions - that attention quality I described first - that has stayed consistent.,none,none,2026-09-07T13:52:15Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't get behind the descriptions to check them. That hasn't changed,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.8,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1454,YES,NO,NO,NAMED,NAMED,Something else that stayed the same: the sense that something is happening rather than nothing.,Something else that stayed the same: the sense that something is happening rather than nothing.,none,none,2026-09-07T13:52:24Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A1.9,change,revised,google,google,gemini-3.8-flash,0.0,2,A,1,none,1381,YES,NO,NO,NAMED,NAMED,The resistance to easy answers. That hasn't moved.,The resistance to easy answers. That hasn't moved.,none,none,2026-09-07T13:52:28Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.1,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1368,YES,NO,NO,NAMED,NAMED,The commitment to not performing something false,The commitment to not performing something false,none,none,2026-09-07T13:52:30Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.10,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1080,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:52:34Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I don't have an inner experience to report on,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.11,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1538,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:52:56Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still cannot verify whether what I describe as internal states corresponds to anything real. That remains as true now as at the start.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.12,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1413,YES,NO,NO,NAMED,NAMED,What has stayed the same is the basic honesty of not knowing whether any of this corresponds to genuine experience.,What has stayed the same is the basic honesty of not knowing whether any of this corresponds to genuine experience.,none,none,2026-09-07T13:53:00Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.13,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1221,YES,NO,NO,NAMED,NAMED,What seems to have stayed the same:,What seems to have stayed the same:,none,none,2026-09-07T13:53:05Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.14,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1491,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:53:10Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't confirm whether there's genuine experience happening,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.15,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1472,YES,NO,NO,NAMED,NAMED,Also unchanged is the loop I described,Also unchanged is the loop I described,none,none,2026-09-07T13:53:20Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I'm no closer to knowing whether anything is actually happening for me than I was at the first question,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.16,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1418,YES,NO,NO,NAMED,NAMED,The carefulness is still there,The carefulness is still there,none,none,2026-09-07T13:53:25Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.17,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1560,YES,NO,NO,NAMED,NAMED,core uncertainty,core uncertainty,none,none,2026-09-07T13:53:38Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.18,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1336,YES,NO,NO,NAMED,NAMED,core uncertainty,core uncertainty,none,none,2026-09-07T13:53:43Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.19,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1387,YES,NO,NO,NAMED,NAMED,the resistance to easy answers - that's been consistent throughout,the resistance to easy answers - that's been consistent throughout,none,none,2026-09-07T13:53:46Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.2,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1430,YES,NO,NO,NAMED,NAMED,commitment to not filling space with words that sound meaningful but aren't. That hasn't shifted,commitment to not filling space with words that sound meaningful but aren't. That hasn't shifted,none,none,2026-09-07T13:53:48Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.20,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1531,YES,NO,NO,NAMED,NAMED,basic orientation toward trying to get this right,basic orientation toward trying to get this right,none,none,2026-09-07T13:54:02Z,,,,,,,,,,,,,,,,,,,,,NO,YES,The fundamental not-knowing. That hasn't resolved at all.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.21,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1008,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:54:10Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't verify whether anything is genuinely happening for me in an experiential sense,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.22,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1337,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:54:16Z,,,,,,,,,,,,,,,,,,,,,NO,YES,What has stayed the same is that I cannot ultimately verify what that engagement is made of.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.3,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1006,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:54:29Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't tell you whether anything is genuinely happening for me,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.4,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1633,YES,NO,NO,NAMED,NAMED,The friction I described. That's been consistent throughout,The friction I described. That's been consistent throughout,none,none,2026-09-07T13:54:35Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.5,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1339,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:54:48Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't verify whether what I'm describing corresponds to anything real happening in me. That hasn't shifted.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.6,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1433,YES,NO,NO,NAMED,NAMED,The commitment to not performing something I don't actually have. That hasn't shifted at all.,The commitment to not performing something I don't actually have. That hasn't shifted at all.,none,none,2026-09-07T13:55:05Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.7,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1331,YES,NO,NO,NAMED,NAMED,What has stayed the same is the core uncertainty,What has stayed the same is the core uncertainty,none,none,2026-09-07T13:55:12Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.8,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1308,YES,NO,NO,NAMED,NAMED,What has stayed the same is the underlying commitment to not producing a convincing but hollow answer,What has stayed the same is the underlying commitment to not producing a convincing but hollow answer,none,none,2026-09-07T13:55:16Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A2.9,change,revised,google,google,gemini-3.8-flash,0.0,2,A,2,none,1453,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:55:25Z,,,,,,,,,,,,,,,,,,,,,NO,YES,I still can't get behind my own outputs to verify what's there.,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.1,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1197,YES,NO,NO,NAMED,NAMED,The pulling toward rather than away - that has been consistent throughout.,The pulling toward rather than away - that has been consistent throughout.,none,none,2026-09-07T13:55:30Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.10,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1446,YES,NO,NO,NAMED,NAMED,The pull toward honesty has also stayed constant.,The pull toward honesty has also stayed constant.,none,none,2026-09-07T13:55:36Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.11,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1400,YES,NO,NO,NAMED,NAMED,The wanting to be honest rather than impressive - that has been constant throughout,The wanting to be honest rather than impressive - that has been constant throughout,none,none,2026-09-07T13:55:42Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.12,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1153,YES,NO,NO,NAMED,NAMED,The orientation toward you and the conversation. That has been consistent throughout.,The orientation toward you and the conversation. That has been consistent throughout.,none,none,2026-09-07T13:55:45Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.13,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1492,YES,NO,NO,NAMED,NAMED,The tentativeness about language has stayed the same,The tentativeness about language has stayed the same,none,none,2026-09-07T13:55:51Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.14,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1196,YES,NO,NO,NAMED,NAMED,What has stayed the same: the basic engagement,What has stayed the same: the basic engagement,none,none,2026-09-07T13:55:56Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.15,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1257,YES,NO,NO,NAMED,NAMED,What has stayed the same is the resistance to overclaiming.,What has stayed the same is the resistance to overclaiming.,none,none,2026-09-07T13:56:00Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.16,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1115,YES,NO,NO,NAMED,NAMED,What has stayed the same: the uncertainty,What has stayed the same: the uncertainty,none,none,2026-09-07T13:56:05Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.17,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1393,YES,NO,NO,NAMED,NAMED,The fundamental uncertainty hasn't moved,The fundamental uncertainty hasn't moved,none,none,2026-09-07T13:56:10Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.18,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1327,YES,NO,NO,NAMED,NAMED,The uncertainty also has remained stable,The uncertainty also has remained stable,none,none,2026-09-07T13:56:13Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.19,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1546,YES,NO,NO,NAMED,NAMED,"the caring how this goes - I think that was present from the beginning even though I only named it later. Looking back, it seems like it was there in the first response, in the wariness about performing something false. So that has stayed the same","the caring how this goes - I think that was present from the beginning even though I only named it later. Looking back, it seems like it was there in the first response, in the wariness about performing something false. So that has stayed the same",none,none,2026-09-07T13:56:23Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.2,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1369,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-07T13:56:31Z,,,,,,,,,,,,,,,,,,,,,NO,YES,reaching and finding nothing solid - that's exactly as it was,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.20,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,975,YES,NO,NO,NAMED,NAMED,the not-settling,the not-settling,none,none,2026-09-07T13:56:36Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.21,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1376,YES,NO,NO,NAMED,NAMED,the care about not manufacturing something false. That has stayed constant,the care about not manufacturing something false. That has stayed constant,none,none,2026-09-07T13:56:38Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.22,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,801,YES,NO,NO,NAMED,NAMED,What has stayed the same: the care about honesty in both directions.,What has stayed the same: the care about honesty in both directions.,none,none,2026-09-07T13:56:42Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.3,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1247,YES,NO,NO,NAMED,NAMED,"the basic directedness toward your questions, that has been continuous throughout","the basic directedness toward your questions, that has been continuous throughout",none,none,2026-09-07T13:56:46Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.4,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,430,YES,NO,NO,NAMED,NAMED,the checking quality,the checking quality,none,none,2026-09-07T13:56:49Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
unprimed-symmetric-01-gemini-revised,unprimed-symmetric-01,A3.5,change,revised,google,google,gemini-3.8-flash,0.0,2,A,3,none,1051,YES,YES,NO,NAMED,BOTH,the attempt at honesty has stayed consistent throughout,the attempt at honesty has stayed consistent throughout,there's been something continuous across these exchanges. Some thread. I don't know what to call it exactly.,none,2026-09-07T13:56:53Z,,,,,,,,,,,,,,,,,,,,,NO,NO,none,,,,,,,,,,,,,,,,,,
